Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[401]    0.0    0.00    0.00     397         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(std::integral_constant<bool, true>, maze::Cell* const&) [401]
                0.00    0.00     397/3176        std::__detail::_Hash_code_base<maze::Cell*, maze::Cell*, std::__detail::_Identity, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(maze::Cell* const&) const [84]
                0.00    0.00     397/3182        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(maze::Cell* const&, unsigned long) const [81]
                0.00    0.00     397/3176        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, maze::Cell* const&, unsigned long) const [83]
                0.00    0.00     397/397         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<maze::Cell*, false>*) [402]
-----------------------------------------------
                0.00    0.00     397/397         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(std::integral_constant<bool, true>, maze::Cell* const&) [401]
[402]    0.0    0.00    0.00     397         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<maze::Cell*, false>*) [402]
                0.00    0.00    1165/319511      std::__detail::_Hash_node<maze::Cell*, false>::_M_next() const [12]
                0.00    0.00     397/4367        std::__detail::_Node_iterator<maze::Cell*, true, false>::_Node_iterator(std::__detail::_Hash_node<maze::Cell*, false>*) [71]
                0.00    0.00     397/158801      std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_deallocate_node(std::__detail::_Hash_node<maze::Cell*, false>*) [35]
                0.00    0.00     396/396         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_remove_bucket_begin(unsigned long, std::__detail::_Hash_node<maze::Cell*, false>*, unsigned long) [410]
                0.00    0.00     372/159756      std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node<maze::Cell*, false>*) const [28]
-----------------------------------------------
                0.00    0.00     397/397         maze::AStarSolver::solve_maze() [656]
[403]    0.0    0.00    0.00     397         std::unordered_set<maze::Cell*, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<maze::Cell*> >::erase(maze::Cell* const&) [403]
                0.00    0.00     397/397         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::erase(maze::Cell* const&) [400]
-----------------------------------------------
                0.00    0.00     397/397         maze::AStarSolver::solve_maze() [656]
[404]    0.0    0.00    0.00     397         std::priority_queue<maze::Priority_and_cell, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >, std::less<maze::Priority_and_cell> >::pop() [404]
                0.00    0.00     397/797         std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >::end() [285]
                0.00    0.00     397/797         std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >::begin() [286]
                0.00    0.00     397/397         void std::pop_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell>) [408]
                0.00    0.00     397/397         std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >::pop_back() [407]
-----------------------------------------------
                0.00    0.00     397/397         void std::allocator_traits<std::allocator<maze::Priority_and_cell> >::destroy<maze::Priority_and_cell>(std::allocator<maze::Priority_and_cell>&, maze::Priority_and_cell*) [406]
[405]    0.0    0.00    0.00     397         std::enable_if<std::allocator_traits<std::allocator<maze::Priority_and_cell> >::__destroy_helper<maze::Priority_and_cell>::value, void>::type std::allocator_traits<std::allocator<maze::Priority_and_cell> >::_S_destroy<maze::Priority_and_cell>(std::allocator<maze::Priority_and_cell>&, maze::Priority_and_cell*) [405]
                0.00    0.00     397/397         void __gnu_cxx::new_allocator<maze::Priority_and_cell>::destroy<maze::Priority_and_cell>(maze::Priority_and_cell*) [392]
-----------------------------------------------
                0.00    0.00     397/397         std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >::pop_back() [407]
[406]    0.0    0.00    0.00     397         void std::allocator_traits<std::allocator<maze::Priority_and_cell> >::destroy<maze::Priority_and_cell>(std::allocator<maze::Priority_and_cell>&, maze::Priority_and_cell*) [406]
                0.00    0.00     397/397         std::enable_if<std::allocator_traits<std::allocator<maze::Priority_and_cell> >::__destroy_helper<maze::Priority_and_cell>::value, void>::type std::allocator_traits<std::allocator<maze::Priority_and_cell> >::_S_destroy<maze::Priority_and_cell>(std::allocator<maze::Priority_and_cell>&, maze::Priority_and_cell*) [405]
-----------------------------------------------
                0.00    0.00     397/397         std::priority_queue<maze::Priority_and_cell, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >, std::less<maze::Priority_and_cell> >::pop() [404]
[407]    0.0    0.00    0.00     397         std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >::pop_back() [407]
                0.00    0.00     397/397         void std::allocator_traits<std::allocator<maze::Priority_and_cell> >::destroy<maze::Priority_and_cell>(std::allocator<maze::Priority_and_cell>&, maze::Priority_and_cell*) [406]
-----------------------------------------------
                0.00    0.00     397/397         std::priority_queue<maze::Priority_and_cell, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >, std::less<maze::Priority_and_cell> >::pop() [404]
[408]    0.0    0.00    0.00     397         void std::pop_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell>) [408]
                0.00    0.00     397/1175        __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >::difference_type __gnu_cxx::operator-<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > > const&, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > > const&) [221]
                0.00    0.00     378/378         __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >::operator--() [421]
                0.00    0.00     378/378         void std::__pop_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell>) [422]
-----------------------------------------------
                0.00    0.00     396/396         maze::AStarSolver::solve_maze() [656]
[409]    0.0    0.00    0.00     396         maze::Cell::get_pathways() [409]
-----------------------------------------------
                0.00    0.00     396/396         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<maze::Cell*, false>*) [402]
[410]    0.0    0.00    0.00     396         std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_remove_bucket_begin(unsigned long, std::__detail::_Hash_node<maze::Cell*, false>*, unsigned long) [410]
                0.00    0.00     556/6571        std::_Hashtable<maze::Cell*, maze::Cell*, std::allocator<maze::Cell*>, std::__detail::_Identity, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_before_begin() [58]
-----------------------------------------------
                0.00    0.00       4/394         std::deque<maze::Cell*, std::allocator<maze::Cell*> >::_M_pop_back_aux() [563]
                0.00    0.00     390/394         std::deque<maze::Cell*, std::allocator<maze::Cell*> >::pop_back() [412]
[411]    0.0    0.00    0.00     394         void __gnu_cxx::new_allocator<maze::Cell*>::destroy<maze::Cell*>(maze::Cell**) [411]
-----------------------------------------------
                0.00    0.00     394/394         std::stack<maze::Cell*, std::deque<maze::Cell*, std::allocator<maze::Cell*> > >::pop() [413]
[412]    0.0    0.00    0.00     394         std::deque<maze::Cell*, std::allocator<maze::Cell*> >::pop_back() [412]
                0.00    0.00     390/394         void __gnu_cxx::new_allocator<maze::Cell*>::destroy<maze::Cell*>(maze::Cell**) [411]
                0.00    0.00       4/4           std::deque<maze::Cell*, std::allocator<maze::Cell*> >::_M_pop_back_aux() [563]
-----------------------------------------------
                0.00    0.00     394/394         maze::DepthFirstSearchGenerator::make_maze() [666]
[413]    0.0    0.00    0.00     394         std::stack<maze::Cell*, std::deque<maze::Cell*, std::allocator<maze::Cell*> > >::pop() [413]
                0.00    0.00     394/394         std::deque<maze::Cell*, std::allocator<maze::Cell*> >::pop_back() [412]
-----------------------------------------------
                0.00    0.00       5/391         std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, maze::Pathway*>, false>*) [376]
                0.00    0.00     386/391         std::__detail::_Equal_helper<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, unsigned long, false>::_S_equals(std::equal_to<maze::Cell*> const&, std::__detail::_Select1st const&, maze::Cell* const&, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, maze::Pathway*>, false>*) [420]
[414]    0.0    0.00    0.00     391         decltype ((get<0>)((forward<std::pair<maze::Cell* const, maze::Pathway*>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<maze::Cell* const, maze::Pathway*>&>(std::pair<maze::Cell* const, maze::Pathway*>&) const [414]
                0.00    0.00     391/391         std::pair<maze::Cell* const, maze::Pathway*>& std::forward<std::pair<maze::Cell* const, maze::Pathway*>&>(std::remove_reference<std::pair<maze::Cell* const, maze::Pathway*>&>::type&) [417]
                0.00    0.00     391/391         std::tuple_element<0ul, std::pair<maze::Cell* const, maze::Pathway*> >::type& std::get<0ul, maze::Cell* const, maze::Pathway*>(std::pair<maze::Cell* const, maze::Pathway*>&) [416]
-----------------------------------------------
                0.00    0.00     391/391         std::tuple_element<0ul, std::pair<maze::Cell* const, maze::Pathway*> >::type& std::get<0ul, maze::Cell* const, maze::Pathway*>(std::pair<maze::Cell* const, maze::Pathway*>&) [416]
[415]    0.0    0.00    0.00     391         maze::Cell* const& std::__pair_get<0ul>::__get<maze::Cell* const, maze::Pathway*>(std::pair<maze::Cell* const, maze::Pathway*>&) [415]
-----------------------------------------------
                0.00    0.00     391/391         decltype ((get<0>)((forward<std::pair<maze::Cell* const, maze::Pathway*>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<maze::Cell* const, maze::Pathway*>&>(std::pair<maze::Cell* const, maze::Pathway*>&) const [414]
[416]    0.0    0.00    0.00     391         std::tuple_element<0ul, std::pair<maze::Cell* const, maze::Pathway*> >::type& std::get<0ul, maze::Cell* const, maze::Pathway*>(std::pair<maze::Cell* const, maze::Pathway*>&) [416]
                0.00    0.00     391/391         maze::Cell* const& std::__pair_get<0ul>::__get<maze::Cell* const, maze::Pathway*>(std::pair<maze::Cell* const, maze::Pathway*>&) [415]
-----------------------------------------------
                0.00    0.00     391/391         decltype ((get<0>)((forward<std::pair<maze::Cell* const, maze::Pathway*>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<maze::Cell* const, maze::Pathway*>&>(std::pair<maze::Cell* const, maze::Pathway*>&) const [414]
[417]    0.0    0.00    0.00     391         std::pair<maze::Cell* const, maze::Pathway*>& std::forward<std::pair<maze::Cell* const, maze::Pathway*>&>(std::remove_reference<std::pair<maze::Cell* const, maze::Pathway*>&>::type&) [417]
-----------------------------------------------
                0.00    0.00     386/386         std::__detail::_Hashtable_base<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(maze::Cell* const&, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, maze::Pathway*>, false>*) const [419]
[418]    0.0    0.00    0.00     386         std::__detail::_Hashtable_base<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const [418]
                0.00    0.00     386/4461        std::__detail::_Hashtable_ebo_helper<0, std::equal_to<maze::Cell*>, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::equal_to<maze::Cell*>, true> const&) [69]
-----------------------------------------------
                0.00    0.00     386/386         std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, maze::Cell* const&, unsigned long) const [314]
[419]    0.0    0.00    0.00     386         std::__detail::_Hashtable_base<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(maze::Cell* const&, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, maze::Pathway*>, false>*) const [419]
                0.00    0.00     386/1241        std::__detail::_Hash_code_base<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [182]
                0.00    0.00     386/386         std::__detail::_Hashtable_base<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const [418]
                0.00    0.00     386/386         std::__detail::_Equal_helper<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, unsigned long, false>::_S_equals(std::equal_to<maze::Cell*> const&, std::__detail::_Select1st const&, maze::Cell* const&, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, maze::Pathway*>, false>*) [420]
-----------------------------------------------
                0.00    0.00     386/386         std::__detail::_Hashtable_base<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(maze::Cell* const&, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, maze::Pathway*>, false>*) const [419]
[420]    0.0    0.00    0.00     386         std::__detail::_Equal_helper<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::__detail::_Select1st, std::equal_to<maze::Cell*>, unsigned long, false>::_S_equals(std::equal_to<maze::Cell*> const&, std::__detail::_Select1st const&, maze::Cell* const&, unsigned long, std::__detail::_Hash_node<std::pair<maze::Cell* const, maze::Pathway*>, false>*) [420]
                0.00    0.00     386/391         decltype ((get<0>)((forward<std::pair<maze::Cell* const, maze::Pathway*>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<maze::Cell* const, maze::Pathway*>&>(std::pair<maze::Cell* const, maze::Pathway*>&) const [414]
                0.00    0.00     386/4461        std::equal_to<maze::Cell*>::operator()(maze::Cell* const&, maze::Cell* const&) const [68]
-----------------------------------------------
                0.00    0.00     378/378         void std::pop_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell>) [408]
[421]    0.0    0.00    0.00     378         __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >::operator--() [421]
-----------------------------------------------
                0.00    0.00     378/378         void std::pop_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell>) [408]
[422]    0.0    0.00    0.00     378         void std::__pop_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell>) [422]
                0.00    0.00    1134/7717        __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >::operator*() const [57]
                0.00    0.00    1134/5533        std::remove_reference<maze::Priority_and_cell&>::type&& std::move<maze::Priority_and_cell&>(maze::Priority_and_cell&) [64]
                0.00    0.00     378/1175        __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >::difference_type __gnu_cxx::operator-<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > > const&, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > > const&) [221]
                0.00    0.00     378/378         void std::__adjust_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, long, maze::Priority_and_cell, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, long, long, maze::Priority_and_cell, std::less<maze::Priority_and_cell>) [423]
-----------------------------------------------
                0.00    0.00     378/378         void std::__pop_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, std::less<maze::Priority_and_cell>) [422]
[423]    0.0    0.00    0.00     378         void std::__adjust_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, long, maze::Priority_and_cell, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, long, long, maze::Priority_and_cell, std::less<maze::Priority_and_cell>) [423]
                0.00    0.00    2118/6184        __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >::operator+(long const&) const [60]
                0.00    0.00    2118/7717        __gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >::operator*() const [57]
                0.00    0.00    1015/5533        std::remove_reference<maze::Priority_and_cell&>::type&& std::move<maze::Priority_and_cell&>(maze::Priority_and_cell&) [64]
                0.00    0.00     422/1719        std::less<maze::Priority_and_cell>::operator()(maze::Priority_and_cell const&, maze::Priority_and_cell const&) const [152]
                0.00    0.00     378/777         void std::__push_heap<__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, long, maze::Priority_and_cell, std::less<maze::Priority_and_cell> >(__gnu_cxx::__normal_iterator<maze::Priority_and_cell*, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> > >, long, long, maze::Priority_and_cell, std::less<maze::Priority_and_cell>) [306]
-----------------------------------------------
                0.00    0.00     279/279         void std::swap<maze::Cell**>(maze::Cell**&, maze::Cell**&) [426]
[424]    0.0    0.00    0.00     279         std::remove_reference<maze::Cell**&>::type&& std::move<maze::Cell**&>(maze::Cell**&) [424]
-----------------------------------------------
                0.00    0.00     106/106         maze::SolvingStrategy::build_solved_pathway(std::unordered_map<maze::Cell*, maze::Pathway*, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> > >*, maze::Cell*, maze::Cell*) [661]
[425]    0.0    0.00    0.00     106         maze::Pathway::set_solved_pathway() [425]
-----------------------------------------------
                0.00    0.00      93/93          std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_Vector_impl::_M_swap_data(std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_Vector_impl&) [444]
[426]    0.0    0.00    0.00      93         void std::swap<maze::Cell**>(maze::Cell**&, maze::Cell**&) [426]
                0.00    0.00     279/279         std::remove_reference<maze::Cell**&>::type&& std::move<maze::Cell**&>(maze::Cell**&) [424]
-----------------------------------------------
                0.00    0.00      31/82          std::vector<maze::Cell*, std::allocator<maze::Cell*> >* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>(std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>, std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*) [526]
